time, px, py, pz, qx, qy, qz, qw
4.49969, -0.255166, 0.252376, 1.71736, -0.00481048, -0.0111725, -0.774158, 0.632875
4.52044, -0.26224, 0.260159, 1.71763, -0.00349494, -0.0118842, -0.772593, 0.634781
4.53984, -0.270514, 0.268816, 1.71746, -0.00424861, -0.0090345, -0.774391, 0.632629
4.56036, -0.278042, 0.276706, 1.71756, -0.00502882, -0.00915325, -0.774292, 0.632742
4.58039, -0.285171, 0.284526, 1.71769, -0.00356529, -0.00976179, -0.772548, 0.634871
4.6003, -0.293135, 0.292566, 1.71787, -0.00486451, -0.0085373, -0.772664, 0.63474
4.62046, -0.301424, 0.301071, 1.7176, -0.00558567, -0.00749329, -0.774567, 0.632422
4.64008, -0.308696, 0.309344, 1.71713, -0.0030039, -0.00831808, -0.774432, 0.632595
4.66041, -0.316262, 0.31737, 1.71713, -0.00313915, -0.00656128, -0.772704, 0.634725
4.67967, -0.324503, 0.32575, 1.71697, -0.00379271, -0.00580284, -0.774355, 0.632713
4.70026, -0.332374, 0.334089, 1.71642, -0.00309715, -0.00606033, -0.774263, 0.632827
4.72037, -0.33983, 0.34209, 1.7163, -0.0025614, -0.00605016, -0.773954, 0.633208
4.73953, -0.347464, 0.349994, 1.71627, -0.00307482, -0.00489883, -0.771879, 0.635743
4.76035, -0.355831, 0.358455, 1.71588, -0.0029747, -0.00515997, -0.773664, 0.633568
4.78046, -0.363507, 0.366729, 1.71554, -0.00270966, -0.00450201, -0.773387, 0.633913
4.80046, -0.371055, 0.374993, 1.71524, -0.00126612, -0.00398419, -0.773061, 0.634318
4.82034, -0.379029, 0.383103, 1.71513, -0.000838927, -0.00517415, -0.773126, 0.634231
4.84002, -0.387198, 0.391397, 1.71493, -0.00299163, -0.00350474, -0.77287, 0.634548
4.85975, -0.394451, 0.39951, 1.7144, -0.000158885, -0.00626013, -0.772765, 0.634662
4.87982, -0.402491, 0.407564, 1.71462, -0.00168009, -0.00510724, -0.772642, 0.63482
4.89983, -0.410632, 0.415583, 1.7147, -0.00339259, -0.00599625, -0.772784, 0.634632
4.92053, -0.418452, 0.424023, 1.71401, -0.00218952, -0.00651413, -0.772926, 0.634459
